B_Ion,A_Ion,C_Ion,AntiSolvent,Cell_Area,Solv_Anneal,HTL,Bandgap,Solvents,Backcontact,ETL,Synth_Atm,Dep_Procedure,Is_Module,Anneal_Temp,PCE,Voc,Jsc,FF
5,1; 4,16,0,,0,Unknown,,0.76; 0.04; 0.2,Ag,C60,DMF; DMSO; MAAc,Unknown,0,600,,16.91,0.7586,15.27
1,1,3,0,0.1,0,Unknown,,1 >> 1,Al,t-BPTI | C60 | BCP,DMF >> IPA,Liquid >> Liquid,0,,,19.74,0.57,10.73
1,0.04; 0.8; 0.16,0.45; 2.55,0,0.09,0,Unknown,,4; 1,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,30,,22.4,0.739,17.9
1,1,3,0,0.0725,0,Unknown,,3; 7,Au,TiO2-c,DMSO; GBL,Liquid,0,10,,21.5,0.7,15.4
1,1,0.2; 2.8,0,0.125,0,Unknown,,9; 1,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,,,22.95,0.7,17.11
1,0.85; 0.15,3,0,,0,Unknown,,0.15; 0.85,Au,TiO2-c,DMSO; DMF,Unknown,0,600,,25.26,0.7936,22.69
1,1,3,0,0.16,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMSO,Liquid,0,20,,21.83,0.8,19.02
1,0.85; 0.15,0.45; 2.55,0,,0,Unknown,,Unknown,Ag | MoO3,PCBM-60,Unknown,Unknown,0,,,16.54,0.712,13.23
1,1,3,0,0.0919,0,15,,Unknown,Ag,PCBM-60 | BCP,DMF; HPA,Liquid,0,10,,19.8,0.756,14.4
1,1,3,0,0.0464,0,Unknown,,1,Ag,PCBM-60,DMF,Liquid,0,5,,11.87,0.764,8.42
1,0.9; 0.1,0.1; 2.9,0,0.08,0,15,,1 >> 1,Cu,PCBM-60 | C60 | BCP,DMF >> IPA,Liquid >> Liquid,0,,,23.5,0.763,18.8
1,x; 0.3; 0.7,3,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,22.95,0.7757,20.67
1,Unknown; 0.8; 0.2,3,0,,0,Unknown,,Unknown,Ag,C60,HFP,Unknown,0,,,,,10.4
1,1,3,0,0.1,0,Unknown,,1,Ag,C60 | BCP,DMF,Liquid,0,,,20.7,0.79,13.9
1,0.125; 0.875,0.375; 2.625,0,0.125,0,Unknown,,57; 75,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,40,,22.457,0.778,19.41
1,1,3,0,0.04,0,Unknown,,1,Al,PCBM-60 | BCP | LiF,DMF,Liquid,0,10,,4.4,0.63,6.13
1,1,3,0,0.16,0,Unknown,,1 >> 1,Ag,TiO2-c | TiO2-mp,DMF >> none,Liquid >> Solid,0,,,17.96,0.742,12.84
1,1,3,0,0.0757,0,Unknown,,1 >> 1,MoO3 | Ag,f-C60 | C60,DMF >> IPA,Liquid >> Liquid,0,,,21.07,0.752,16.23
1,1,3,0,0.06,0,Unknown,,9; 1,Ag,PCBM-60 | BCP,DMF; DMSO,Liquid,0,,,20.08,0.799,16.52
1,0.05; 0.05; 0.9,0.05; 2.95,0,0.12,0,Unknown,,4; 1,Au,SnO2-np,DMF; DMSO,Liquid,0,30,,22.77,0.75,19.43
1,1,3,0,,0,Unknown,,Unknown,Ag,PC61BM,Unknown,Unknown,0,,,,,17.62
1,0.049; 0.931; 0.02,0.03; 0.06; 2.91,0,,0,Unknown,,Unknown,Ag,SnO2-c,Unknown,Unknown,0,,,24.24,0.8392,24
1,1,3,0,0.09,0,Unknown,,4; 1,Au,1-ethyl-3-methylimidazolium iodide | C60,DMF; DMSO,Liquid,0,,,,,
1,1,3,0,0.06,0,Unknown,,1,Al,PCBM-60 | C60 | BCP,DMF,Liquid,0,,,16.3,0.608,7.93
1 | 1,1 | 1,3 | 3,0,0.07,0,600.0 | nan,,Unknown,Au,GaN,Unknown,Liquid >> Liquid,0,,,22.589,0.697,14.3
1,1,3,0,0.06,0,Unknown,,3; 7,Al,PCBM-60 | LiF,DMF; GBL,Liquid,0,,,19.3,0.67,11.5
1,0.3; 0.7,3,0,0.08,0,50,,Unknown,Au,SnO2-c | C60-SAM,Unknown,Liquid,0,5,,22.2,0.781,18.71
1,1,3,0,0.1,0,Unknown,,9; 1,Au,SnO2-c,DMF; DMSO,Liquid,0,10,,23.1,0.748,18.88
1,1,3,0,0.1,0,Unknown,,1; 1,Ag,TiO2-c | TiO2-mp,DMSO; GBL,Liquid,0,10,,23.24,0.73,17.79
4,2; 3,13,0,0.05,0,40,,1,Al,PCBM-60 | LiF,DMF,Liquid,0,,,10.84,0.6,5.87
1,1,3,0,0.04,0,Unknown,,1 >> 1,Ag,PCBM-60,DMF >> IPA,Liquid >> Liquid,0,,,8.06,0.52,3.37
1,1,3,0,0.1,0,Unknown,,4; 1,Ag,PCBM-60 | BCP,DMF; DMSO,Liquid,0,30,,21.573,0.768,17.56
0.75; 0.25,1,1.8; 1.2,0,0.1,0,Unknown,,3; 7,Ag,PCBM-60 | bis-C60,DMSO; GBL,Liquid,0,15,,15.52,0.78,12.5
Unknown,Unknown; Unknown; Unknown,Unknown,0,,0,Unknown,,Unknown,Ag,SnO2-c,Unknown,Unknown,0,,,24.39,0.81,23.12
1,1,3,0,0.285,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMF,Liquid,0,,,3.35,0.68,1.78
1,0.83; 0.17,0.51; 2.49,0,0.16,0,Unknown,,4; 1,Au,SnO2-c,DMF; DMSO,Liquid,0,60,,22.7,0.71,19.5
1,1,3,0,0.04,0,Unknown,,9; 1 >> 1,Au,TiO2-c,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,23.2,0.8,20.1
1,1,0.45; 2.55,0,1,0,200,,14; 1 >> 1,Au,TiO2-c,DMF; DMSO >> none,Liquid >> Gas,1,,,21.2,0.697,15.6
1,1,3,0,0.16,0,Unknown,,Unknown,Au,TiO2-c,Unknown,Liquid,0,10,,3.2,0.68,2.4
1,1,3,0,0.08,0,Unknown,,1,Ag,PCBM-60 | BCP,DMF,Liquid,0,10,,22.01,0.73,15.9
1,1,3,0,1.76,0,Unknown,,1 >> 1,Au,TiO2-c | TiO2-mp,none >> none,Gas >> Gas,1,,,16.9,0.57,9.5
1,0.17; 0.83,0.51; 2.49,0,0.0925,0,Unknown,,4; 1,Ag,SnO2-c,DMF; DMSO,Liquid,0,30,,21.7,0.75,17.8
1,0.06; 0.78; 0.16,0.51; 2.49,0,0.16,0,Unknown,,4; 1,Au,SnO2-c | SnO2-mp,DMF; DMSO,Liquid,0,60,,,,14.5
1,0.85; 0.15,0.45; 2.55,0,,0,Unknown,,Unknown,Au,TiO2-c | TiO2-mp,Unknown,Unknown,0,,,,,12.9
1,1,0.09; 2.91,0,,0,Unknown,,Unknown,Ag,PCBM-60,Unknown,Unknown,0,,,24.32,0.8117,21.32
1,1,3,0,0.1,0,Unknown,,nan >> 1,Au,TiO2-c,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,17.56,0.562,8.78
1,0.05; 0.79; 0.16,0.51; 2.49,0,0.04,0,Unknown,,4; 1,Au,SnO2-c,DMF; DMSO,Liquid,0,60,,23.1,0.67,17.1
1,x; 0.15; 0.64; 0.2,0.6; 2.4,0,,0,Unknown,,4; 1,Ag,C60 | BCP,DMF; NMP,Liquid,0,10,,21.12,0.806,19.6
1,1,3,0,0.1,0,Unknown,,1,Ca | Al,PCBM-60,DMF,Liquid,0,0.5,,22.17,0.74,15.3
1,1,3,0,0.1,0,174,,3; 7,MoO3 | Ag,TiO2-c,DMSO; GBL,Liquid,0,10,,19.93,0.35,7.36
1,1,3,0,,0,Unknown,,Unknown,Ag,SnO2-c,Unknown,Unknown,0,,,24.75,0.762,21.95
1,1,3,0,0.1,0,Unknown,,3; 7,Al,PCBM-60 | ZnMgO,DMSO; GBL,Liquid,0,10,,20.5,0.72,15.8
1,0.15; 0.65; 0.20,0.6; 2.4,0,,0,Unknown,,0.8; 0.2 >> nan,MoOx | IZO | Ag grid,SnO2-c,DMF; NMP >> IPA,Unknown,0,600,,20.79,0.84,20.96
1,0.05; 0.85; 0.1,3,0,,0,nan | nan,,Unknown,Cu,C60 | BCP,Unknown,Unknown,0,,,,,23.67
1,1,2; 1,0,0.08,0,Unknown,,1,Carbon,SnO2-np,DMSO,Liquid,0,,,7.55,0.5,3.89
1,1,3,0,0.01,0,Unknown,,4; 1,Ag,PCBM-60 | BCP,DMF; DMSO,Liquid,0,10,,19.38,0.739,15.56
1,1,3,0,0.06,0,Unknown,,17; 1 >> 1,Au,TiO2-c | PCBM-60,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,13.5,0.584,7.1
5,2; 4,16,0,0.05,0,Unknown,,1,Ag,PCBM-60 | PEI,DMF,Liquid,0,10,,18.65,0.808,17.25
1,1,1; 2,0,0.09,0,Unknown,,1,Au,TiO2-c,DMSO,Liquid,0,,,7.91,0.486,3.74
1,0.11; 0.89,3,0,0.1,0,Unknown,,1; 4,Ag,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,40,,23.7,0.665,15.38
1,1,3,0,0.04,0,Unknown,,9; 1 >> 1,Au,Au-np; TiO2-np | C-PCBSD,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,21.9,0.664,14.7
1,1,3,0,0.25,0,Unknown,,1 >> 1,Au,TiO2-c,DMF >> IPA,Liquid >> Liquid,0,,,1.65,0.37,0.53
1,1,3,0,0.13,0,Unknown,,1,Au,SnO2-np,DMF,Liquid,0,15,,13.5,0.55,6.6
1,1,3,0,0.108,0,Unknown,,1 >> 1,Au,TiO2-c,DMF >> IPA,Liquid >> Liquid,0,,,10.04,0.53,5.1
1,1,3,0,0.06,0,Unknown,,1,Ag,TiO2-c | TiO2-mp,DMF,Liquid,0,100,,11.4,0.56,5.8
1,0.05; 0.95,3,0,,0,Unknown,,0.9; 0.1 >> nan,Ag,PC61BM,DMF; NMP >> Unknown,Unknown,0,1800,,25.91,0.8186,25.03
1,1,3,0,0.1,0,Unknown,,3; 7,Au,TiO2-c | TiO2-mp,DMSO; GBL,Liquid,0,10,,1.13,0.72,0.072
1,0.05; 0.79; 0.17,0.51; 2.49,0,0.13,0,Unknown,,5; 1,Ag,PCBM-60 | BCP,DMF; DMSO,Liquid,0,30,,22.8,0.75,18.65
1,1,3,0,0.12,0,Unknown,,1,Ag,TiO2-c,DMF,Liquid,0,10,,19.54,0.624,12.74
1,0.05; 0.81; 0.14,0.45; 2.55,0,0.1,0,Unknown,,1,Ag,PCBM-60 | BCP,DMF,Liquid,0,10,,20.65,0.62,12.53
1,1,3,0,0.1,0,Unknown,,Unknown,Au,TiO2-c,DMSO; GBL,Liquid,0,60,,22.07,0.724,16.64
1,1,3,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,,,18.61
1,0.85; 0.15,0.45; 2.55,0,0.04,0,Unknown,,4; 1,Au,TiO2-c | PCBA,DMF; DMSO,Liquid,0,,,22.37,0.744,16.07
1,1,3,0,0.07,0,400,,1,Ag,TiO2-c,DMF,Liquid,0,50,,,,3
1,1,3,0,0.14,0,Unknown,,1,Carbon,TiO2-c | TiO2-nanosphere | ZrO2-mp,DMF,Liquid,0,30,,16.4,0.612,7.62
1,1,3,0,0.16,0,50,,1,Au,TiO2-c,DMF,Liquid,0,2,,20.8,0.771,17
1,1,3,0,0.0725,0,Unknown,,1,Ag,PCBM-60 | Bphen,DMF,Liquid,0,,,19.06,0.6,9.98
1,0.1; 0.9,3,0,,0,Unknown,,Unknown,Au,TiO2-c | TiO2-c,Unknown,Unknown,0,,,18.27,0.6528,11.03
1,1,3,0,0.1,0,20,,9; 1 >> 1,Ag,PCBM-60 | C60 | BCP,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,22.98,0.76,18.68
1,1,3,0,,0,Unknown,,Unknown,Ag,PCBM-60,Unknown,Unknown,0,,,24.04,0.8061,21.4
1,1,3,0,0.09,0,Unknown,,1 >> 1,Ag,TiO2-c | TiO2-mp,DMF >> none,Liquid >> Gas,0,,,21.73,0.614,13.06
1,0.05; 0.81; 0.14,0.51; 2.49,0,0.09,0,250,,4; 1,Au,SnO2-np,DMF; DMSO,Liquid,0,30,,23.7,0.78,18.1
1,0.83; 0.17,3,0,0.03,0,Unknown,,915; 85 >> 1,Au,TiO2-c | TiO2-mp,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,22.69,0.72,17.31
1,0.15; 0.85,3,0,0.07,0,Unknown,,1; 0.79 >> 1,Ag,PCBM-60 | BCP,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,22.06,0.694,14.38
1,1,3,0,0.15,0,Unknown,,19; 1 >> 1,Au,PCBM-60,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,18.24,0.47,8.33
1,1,3,0,0.09,0,Unknown,,1,Au,TiO2-c | TiO2-mp,GBL,Liquid,0,15,,14.46,0.371,3.15
0.95; 0.05,1,3,0,,0,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,0,,,18.7,0.68,12.5
1,0.02; 0.98,3,0,1,0,Unknown,,1 >> 1,Ag,TiO2-c,DMF >> IPA,Liquid >> Liquid,0,,,18.18,0.728,13.13
1,1,3,0,0.09,0,Unknown,,7; 3,Ag,TiO2-c,DMF; GBL,Liquid,0,10,,16.4,0.65,10.9
1,0.85; 0.15,0.45; 2.55,0,,0,Unknown,,Unknown,Au,SnO2-c,Unknown,Unknown,0,,,24.76,0.8143,23.79
1,1,3,0,0.071,0,35,,1 >> 1 >> 1,Carbon,TiO2-c,DMF >> Methanol >> Methanol,Liquid >> Liquid >> Liquid,0,,,7.77,0.803,8.12
1,1,3,0,0.1,0,Unknown,,1 >> 1,Au,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,17.03,0.62,9.69
1,1,3,0,0.11,0,Unknown,,3; 7,Ag,PCBM-60 | Rhodamine 101 | LiF,DMSO; GBL,Liquid,0,20,,20.1,0.742,15.1
2,3,9,0,0.1,0,Unknown,,3; 7,Au,TiO2-c | TiO2-mp,DMSO; GBL,Liquid,0,45,,4.74,0.59,1.96
1,0.05; 0.79; 0.16,0.51; 2.49,0,0.09,0,Unknown,,4; 1,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,30,,16.8,0.74,12.4
1,1,3,0,0.1,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMSO,Liquid,0,60,,20.14,0.71,13.85
0.5; 0.5,0.5; 0.5,3,0,0.1,0,10,,4; 1,MoO3 | Ag,SnO2-np,DMF; DMSO,Liquid,0,,,27.6,0.59,5.7
1,1,3,0,0.09,0,Unknown,,1 >> 1,Carbon,TiO2-c | TiO2-mp,DMF >> Methanol,Liquid >> Liquid,0,,,7.03,0.736,7.38
1,1,3,0,0.08,0,Unknown,,1 >> 1 >> 9; 1,B-MWCNTs,TiO2-c | TiO2-mp,DMF >> DMF >> Cyclohexene; IPA,Liquid >> Liquid >> Liquid,0,,,20.84,0.76,14.25
1,1,0.21; 2.79,0,0.04,0,Unknown,,4; 1,Ag,PCBM-60,DMF; DMSO,Liquid,0,45,,18.44,0.73,14.86
1,0.85; 0.15,0.15; 2.85,0,,0,Unknown,,0.2; 0.8,Ag,TiO2-c,DMSO; DMF,Unknown,0,,,20.47,0.7111,6.98
1,1,3,0,0.1,0,Unknown,,1,Al,C60 | Bphen,none,Gas,0,,,6.2,0.44,2.6
1,1,3,0,0.1,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMF,Liquid,0,60,,19,0.7,14
1,0.1; 0.9,3,0,0.09,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMF,Liquid,0,20,,20.7,0.519,8.96
1,0.95; 0.05,0.15; 2.85,0,,0,Unknown,,Unknown,Au,SnO2-c,Unknown,Unknown,0,,,,,21.39
1,0.83; 0.17,0.51; 2.49,0,0.16,0,Unknown,,4; 1,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,60,,22.1,0.71,16.8
4.4,3.4; 0.15; 1.7,0.45; 13.6,0,0.1,0,160,,Unknown,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,50,,18.27,0.663,12.02
1,1,3,0,0.1,0,Unknown,,3; 7,Au,TiO2-c | TiO2-mp,DMSO; GBL,Liquid,0,,,21.38,0.732,16.46
1,1,3,0,1,0,Unknown,,7; 3,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,30,,20.86,0.631,14.22
1,1,3,0,0.25,0,Unknown,,1,Au,TiO2-c | TiO2-mp,GBL,Liquid,0,15,,21,0.62,11.5
1,1,3,0,0.06,0,30,,1 >> 1,Al,PCBM-70,DMF >> none,Liquid >> Gas,0,,,24.07,0.733,16.37
1,1,3,0,0.12,0,70.0 | 20.0,,1,Au,PCBM-60,none,Gas,0,,,14.3,0.47,7
1,1,4,0,0.09,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMF,Liquid,0,10,,1.156,0.582,0.439
1,1,3,0,0.1,0,Unknown,,nan >> nan,Al,PCBM-60,DMF >> DMF,Liquid >> Liquid,0,,,10.84,0.607,5
1,1,3,0,0.0314,0,Unknown,,1 >> 1,Ag,C60 | bis-C60,DMF >> none,Liquid >> Gas,0,,,17.59,0.81,12
1,1,3,0,0.06,0,Unknown,,1,Al,PCBM-60 | BCP,DMF,Liquid,0,,,8.1,0.45,1.2
1,1,3,0,0.1,0,Unknown,,9; 1 >> 1,Carbon,TiO2-c | TiO2-mp,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,7.07,0.59,5.38
1,0.05; 0.79; 0.16,0.51; 2.49,0,0.09,0,200,,4; 1,Au,TiO2-mp,DMF; DMSO,Liquid,0,60,,19.21,0.52,13.42
1,1,3,0,,0,20,,Unknown,Ag,PC61BM,Unknown,Unknown,0,,,,,12.35
1,1,0.45; 2.55,0,0.09,0,Unknown,,1 >> 1,Au,TiO2-c,DMSO >> IPA,Liquid >> Liquid,0,,,19.83,0.648,12.53
1,1,3,0,0.1,0,Unknown,,4; 6,Al,PCBM-60 | C60,DMSO; NMP,Liquid,0,,,20.8,0.716,14
1,0.85; 0.15,0.45; 2.55,0,0.09,0,Unknown,,2; 8,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,,,,,
1,1,3,0,0.09,0,Unknown,,Unknown,Au,CdS,Unknown,Liquid,0,5,,20.71,0.58,13.17
1,1,4,0,0.126,0,Unknown,,1,Ag,TiO2-c | TiO2-mp,DMF,Liquid,0,10,,2.894,0.43,1.08
1,1,3,0,0.09,0,Unknown,,1 >> 1,Ag,PCBM-60 | BCP,DMF >> IPA,Liquid >> Liquid,0,,,10.2,0.24,1.46
1,1,3,0,0.1,0,60,,1 >> 1,Au,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,17.13,0.67,10.02
1,1,3,0,0.1,0,Unknown,,9; 1,Ag,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,,,18.2,0.74,14.2
1,0.85; 0.15,3,0,,0,Unknown,,Unknown,ITO | Ag,Mono-PC,Unknown,Unknown,0,,,18.3,0.67,6.63
1,0.83; 0.17,3,0,0.0883,0,Unknown,,nan >> 1,Au,In2O3-c,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,24.1,0.725,19.21
1,1,3,0,0.1,0,Unknown,,9; 1,Al,PEIE | PCBM-60 | Bphen,DMF; DMSO,Liquid,0,40,,24.12,0.744,20.82
1,1,3,0,0.0757,0,Unknown,,1 >> 1,MoO3 | Ag,C60,DMF >> IPA,Liquid >> Liquid,0,,,19.86,0.692,13.44
1,1,3,0,,0,Unknown,,1,Au,TiO2-c,DMF,Unknown,0,300,,18.84,0.8001,16.44
1,1,3,0,0.09,0,100,,3; 7,Ag,TiO2-c | TiO2-mp,DMSO; GBL,Liquid,0,30,,21.2,0.733,16
1,1,3,0,0.1,0,300,,1 >> 1,Au,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,19.1,0.75,14.2
1,0.6; 0.4,0.3; 2.7,0,,0,Unknown,,Unknown,ITO | Ag,SnO2-c,Unknown,Unknown,0,,,25.69,0.7278,21
1,1,3,0,0.06,0,Unknown,,7; 3 >> 1,Au,ZnO-nw,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,19.3,0.68,12.8
1,1,3,0,0.16,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMF,Liquid,0,90,,,,14.32
1,0.16; 0.84,0.16; 2.84,0,,0,Unknown,,Unknown,Au,SnO2-c,Unknown,Unknown,0,,,,,17.8
1,1,3,0,0.1,0,Unknown,,Unknown,Au,TiO2-c,Unknown,Liquid,0,30,,23.01,0.56,12.72
1,1,3,0,0.07,0,Unknown,,9; 1,Ag,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,25,,22.39,0.606,14.53
1,1,3,0,0.1,0,200,,7; 3,Ag,WOx,DMF; DMSO,Liquid,0,,,16.91,0.945,12.31
1,1,3,0,0.09,0,50,,1,Ag,PCBM-60 | TiO2-c,DMSO,Liquid,0,10,,,,
1,1,3,0,0.049,0,Unknown,,1,Au,TiO2-c,DMF,Liquid,0,10,,14.4,0.4,8.1
1,1,3,0,0.102,0,Unknown,,1,Au,TiO2-c | TiO2-mp,DMSO,Liquid,0,10,,19.37,0.642,12.58
1,1,3,0,0.02,0,120,,1 >> 1,MoO3 | Ag,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,21.48,0.77,18.21
1,1,3,0,0.07,0,170,,1 >> 1,Au,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,12.8,0.574,5.3
1,1,3,0,0.09,0,Unknown,,4; 1,Ag,PCBM-60 | Rhodamine 101 | LiF,DMF; DMSO,Liquid,0,,,20.62,0.8,16.57
1,1,3,0,0.12,0,Unknown,,4; 1,Au,TiO2-c,DMF; DMSO,Liquid,0,2,,15.5,0.596,7.39
1,0.83; 0.17,0.51; 2.49,0,0.1,0,Unknown,,4; 1,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,60,,21.39,0.78,17.56
2,3,9,0,0.19,0,Unknown,,1,Au,TiO2-c | TiO2-mp,none,Gas,0,10,,0.23,0.4,0.047
1,x; 1-x,y; 3-y,0,,0,Unknown,,Unknown,Ag,C60,Unknown,Unknown,0,,,23.8,0.79,21.38
1,0.05; 0.95,3,0,,0,Unknown,,0.9; 0.1 >> 1,Au,SnO2-c,DMF; DMSO >> IPA,Unknown,0,1200,,24.09,0.7377,19.73
1,1,3,0,0.1,0,Unknown,,4; 1,Ag,C60 | BCP,DMF; DMSO,Liquid,0,30,,22.1,0.76,15.28
1,1,3,0,0.16,0,Unknown,,1 >> 1,Ag,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,11.41,0.403,3.85
1,0.05; 0.8075; 0.1425,0.45; 2.55,0,0.16,0,230,,4; 1,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,60,,21.55,0.747,16.07
1,0.75; 0.25,0.5; 2.5,0,0.09,0,Unknown,,4; 1,Au,TiO2-c,DMF; DMSO,Liquid,0,60,,20.3,0.71,15.7
1,1,3,0,0.12,0,Unknown,,1,Ag,TiO2-c,DMF,Liquid,0,20,,17.15,0.705,12.73
1,1,1; 2,0,0.15,0,Unknown,,1,Au,TiO2-c,DMF,Liquid,0,10,,11.6,0.73,10
1,1,3,0,0.4,0,Unknown,,1,Au,PNDI-2T | PEIE,DMF,Liquid,0,25,,21.23,0.76,18.5
1,1,3,0,0.1,0,Unknown,,9; 1,Al,PEIE | PCBM-60 | Bphen,DMF; DMSO,Liquid,0,40,,18.06,0.619,12.62
1,1,3,0,0.1,0,Unknown,,1,Al,C60 | Bphen,none,Gas,0,,,12.27,0.65,6.29
1,0.75; 0.25,3,0,,0,Unknown,,Unknown,Au,C60 | BCP,GBL,Unknown,0,,,19.94,0.369,4.49
1,1,3,0,2.5,0,Unknown,,1 >> 1,Au,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,1,,,18.652,0.656,11.2
1,1,3,0,0.1,0,Unknown,,1 >> 1,Carbon,TiO2-c | ZrO2-mp,GBL >> IPA,Liquid >> Liquid,0,,,20.45,0.72,13.14
1,1,3,0,0.0464,0,Unknown,,1; 2.3,Ag,PCBM-60 | BCP,DMSO; NMP,Liquid,0,10,,14.9,0.71,11.2
1,1,3,0,0.1,0,Unknown,,3; 7,Au,TiO2-c | TiO2-mp,DMSO; GBL,Liquid,0,,,18.96,0.689,13.37
1,0.81; 0.15,0.45; 2.55,0,0.07,0,10,,4; 1 >> 1,Cu,PCBM-60 | C60 | BCP,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,22.65,0.79,19.68
1,1,3,0,0.1,0,200,,1 >> 1,Au,ZnO-c | MgO | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,8.89,0.553,4.32
1,0.8; 0.2,0.6; 2.4,0,,0,Unknown,,5; 1 >> 1,Au,SnO2-np,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,24.42,0.769,21.03
1,1,3,0,0.0405,0,200,,1,Ag,TiO2-c,Dimethylacetamide,Liquid,0,10,,17.4,0.641,11.6
1,1,3,0,0.06,0,30,,1 >> 1,Al,PCBM-70,DMF >> none,Liquid >> Gas,0,,,23.37,0.79,17.56
1,1,3,0,0.09,0,150,,4; 6,Ag,TiO2-c | TiO2-mp,DMSO; GBL,Liquid,0,10,,22.46,0.741,17.11
1,1,3,0,0.25,0,Unknown,,3; 7,Ag,PCBM-60 | BCP,DMSO; GBL,Liquid,0,10,,21.69,0.78,17.32
1,1,3,0,,0,20,,9; 1,Ag,PCBM-60 | Bphen,DMF; DMSO,Liquid,0,15,,10.54,0.59,5.32
1,0.1; 0.9,1,0,0.0788,0,Unknown,,Unknown,Au,TiO2-c | SnO2-np,Unknown,Unknown,0,,,1.56,0.616,10.92
1,1,3,0,0.1,0,Unknown,,1 >> 1,Au,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,19.43,0.718,13.31
1,0.05; 0.79; 0.16,0.48; 2.52,0,0.09,0,Unknown,,4; 1,Au,TiO2-c | TiO2-mp,DMF; DMSO,Liquid,0,60,,22.9,0.775,17.3
1,1,3,0,0.1,0,Unknown,,9; 1 >> 1,Ag,TiO2-c,DMF; DMSO >> IPA,Liquid >> Liquid,0,,,19.49,0.77,15.25
1,1,3,0,0.0576,0,Unknown,,1,Ag,PCBM-60 | Zr(acac)4,NMP,Liquid,0,10,,18.11,0.81,16
1,1,3,0,0.16,0,Unknown,,Unknown,Au,TiO2-c | TiO2-mp,Unknown,Liquid,0,30,,17.43,0.61,11.44
1,1,3,0,0.078,0,200,,1 >> 1,Ag,TiO2-c | WO3,DMF >> IPA,Liquid >> Liquid,0,,,22.72,0.721,17.32
1,1,3,0,0.08,0,Unknown,,1 >> 1,Carbon | Al,TiO2-c | TiO2-mp,DMF >> IPA,Liquid >> Liquid,0,,,18.34,0.576,9.29
1,1,3,0,0.06,0,Unknown,,1 >> 1,Al,ZnO-np,DMSO >> IPA,Liquid >> Liquid,1,,,12.5,0.64,8
1,0.08; 0.77; 0.15,0.51; 2.49,0,0.16,0,Unknown,,4; 1,Cu,C60 | BCP,DMF; DMSO,Liquid,0,60,,16.768,0.661,9.69
1,1,x; 3-x,0,,0,Unknown,,Unknown,Au,TiO2-c,Unknown,Unknown,0,300,,20.56,0.833,20.8
1,0.05; 0.8075; 0.1425,0.51; 2.49,0,0.1,0,Unknown,,4; 1,Au,ZnO-c,DMF; DMSO,Liquid,0,5,,22.84,0.757,18.83
1,1,3,0,0.1,0,Unknown,,1,Al,PCBM-60,DMF,Liquid,0,200,,17.6,0.611,9.9
